Date,Ad Breaks (Minutes),Ad Time (Seconds) Per Hour,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Game Sales Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs
Fri May 29 2020,0,0,25.81,1475,42,7,3,7,7.51,331,68,7820,303,263,2.32,0,2.115,0,0.1365,0,0,0,0,1,1,0,0,1,1
Sat May 30 2020,0,0,25.13,1376,53,15,7,12,11.94,312,92,10201,405,215,0,0,0,0.51,0.1155,0,0,0,0,0,0,0,0,0,0
Sun May 31 2020,0,0,23.72,1229,50,0,6,6,7.84,296,41,7376,308,228,2.27,0,37.34,10,0.077,0,0,0,0,1,1,0,0,16,16
Mon Jun 01 2020,0,0,0,2,2,0,0,2,0,1,0,0,0,1,2.065,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Jun 02 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 03 2020,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1.96,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Jun 04 2020,0,0,22.37,1250,40,0,2,3,4.45,265,35,6869,305,194,0,0,13.55,0,0.063,0,0,0,0,0,0,0,0,6,6
Fri Jun 05 2020,0,0,19.15,1236,32,2,2,2,2.71,224,32,6167,321,141,14.419999999999998,0,24.55,12.71,0.161,0,0,0,0,2,1,0,1,11,11
Sat Jun 06 2020,0,0,0,122,2,0,0,0,0,2,0,0,0,2,2.14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Jun 07 2020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 08 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Tue Jun 09 2020,0,0,28.17,1236,48,0,0,9,13.85,279,45,8789,311,190,0,0,0,3,0.19949999999999998,0,0,0,0,0,0,0,0,0,0
Wed Jun 10 2020,0,0,0,2,2,0,0,1,0,1,0,0,0,1,2.155,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Jun 11 2020,0,0,20,1081,36,0,2,2,0.26,214,31,6101,305,163,2.115,0,0,1,0.07,0,0,0,0,1,1,0,0,0,0
Fri Jun 12 2020,0,0,36.79,1594,60,0,8,7,30.63,351,81,11147,302,258,0,0,16.235,1,0.203,0,0,0,0,0,0,0,0,7,7
Sat Jun 13 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 14 2020,0,0,28.49,917,32,0,3,5,10.98,245,36,8718,302,189,0,0,4.86,0,0.11199999999999999,0,0,0,0,0,0,0,0,2,2
Mon Jun 15 2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Tue Jun 16 2020,0,0,19.66,918,22,2,3,1,1.81,195,27,6017,306,136,0,0,0,5,0.091,0,0,0,0,0,0,0,0,0,0
Wed Jun 17 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 18 2020,0,0,23.2,1229,43,0,3,7,12.5,276,76,6936,299,210,0,0,29.01,5.01,0.1155,0,0,0,0,0,0,0,0,13,13
Fri Jun 19 2020,0,0,18.56,1287,42,0,5,6,0.02,215,32,5623,303,153,6.985,0,2.09,0.01,0.077,0,0,0,0,3,3,0,0,1,1
Sat Jun 20 2020,0,0,0,2,2,0,0,7,0,1,0,0,0,1,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sun Jun 21 2020,0,0,33.93,1651,71,0,2,10,19.83,345,78,11232,331,275,13.215,0,13.24,1,0.11199999999999999,0,0,0,0,2,1,0,1,6,6
Mon Jun 22 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Tue Jun 23 2020,0,0,60.15,4058,137,3,9,27,32.49,710,177,23821,396,516,0,2.495,151.105,39,0.294,0,0,0,1,0,0,0,0,65,65
Wed Jun 24 2020,0,0,0,0,0,2,0,1,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Thu Jun 25 2020,0,0,31.7,1686,52,0,7,5,11.63,325,59,10113,319,239,2.32,0,0,0,0.1155,0,0,0,0,1,1,0,0,0,0
Fri Jun 26 2020,0,0,22.68,1342,38,1,3,6,8.73,231,35,6964,307,178,2.07,0,0,0,0.09449999999999999,0,0,0,0,1,1,0,0,0,0
Sat Jun 27 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 28 2020,0,0,32.22,1447,53,0,1,6,23.81,345,57,9988,307,260,12.2,0,2.33,5,0.154,0,0,0,0,1,0,0,1,1,1
Mon Jun 29 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Jun 30 2020,0,0,45.36,1535,44,0,12,13,44.75,350,107,13563,294,252,2.27,0,2.33,1.8,0.084,0,0,0,0,1,1,0,0,1,1
Wed Jul 01 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Jul 02 2020,0,0,19.33,1137,43,0,7,11,0,213,30,5954,307,143,2.35,0,13.265,0,0.11900000000000001,0,0,0,0,1,1,0,0,6,6
Fri Jul 03 2020,0,0,26.3,1118,58,0,10,4,29.36,239,46,8022,304,169,0,0,0,0.1,0.0805,0,0,0,0,0,0,0,0,0,0
Sat Jul 04 2020,0,0,0,2,1,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 05 2020,0,0,22.14,978,38,0,1,5,2.28,194,33,6840,309,133,11.945,2.495,0,7,0.084,0,0,0,1,1,0,0,1,0,0
Mon Jul 06 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Jul 07 2020,0,0,44.59,1266,61,1,5,7,41.11,445,197,14981,336,371,2.345,0,0,0,0.182,0,0,0,0,1,1,0,0,0,0
Wed Jul 08 2020,0,0,0,1,1,0,0,1,0,1,0,0,0,1,2.12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Jul 09 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Fri Jul 10 2020,0,0,102.39,2908,106,1,8,35,48.5,704,197,24880,243,450,4.145,0,18.68,11,0.4305,0,0,0,0,2,2,0,0,8,8
Sat Jul 11 2020,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.105,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Jul 12 2020,0,0,15.45,727,31,0,1,7,0,195,26,2843,184,147,0,2.495,2.095,0,0.1015,0,0,0,1,0,0,0,0,1,1
Mon Jul 13 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 14 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 15 2020,0,0,0,41,2,0,1,1,0,0,0,0,0,0,4.39,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Thu Jul 16 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 17 2020,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 18 2020,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 19 2020,0,0,0,60,2,0,0,0,0,0,0,0,0,0,4.635,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Mon Jul 20 2020,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 21 2020,0,0,29.8,1491,55,0,12,7,0.52,212,90,9177,308,154,11.76,0,4.82,1.72,0.1085,0,0,0,0,1,0,0,1,2,2
Wed Jul 22 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Thu Jul 23 2020,0,0,19.25,1165,49,0,4,10,0.61,227,27,5928,307,163,6.85,2.495,6.7,11.69,0.1085,0,0,0,1,3,3,0,0,3,3
Fri Jul 24 2020,0,0,38.22,1972,76,0,5,7,29.93,411,114,12002,314,296,5.17,0,34.225,25,0.266,0,3,0,0,2,2,0,0,15,15
Sat Jul 25 2020,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0
Sun Jul 26 2020,0,0,21.74,1058,32,0,2,3,0.02,178,31,4240,195,145,2.155,0,49.855,2.5,0.059500000000000004,0,0,0,0,1,1,0,0,22,22
Mon Jul 27 2020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 28 2020,0,0,42.28,1835,76,2,7,29,33.41,368,90,13571,320,294,12.775,2.495,2.17,12.69,0.147,0,0,0,1,1,0,0,1,1,1
Wed Jul 29 2020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Jul 30 2020,0,0,24.12,1472,47,0,6,6,5.22,270,37,7599,315,199,0,0,0,18.69,0.1575,0,0,0,0,0,0,0,0,0,0
Fri Jul 31 2020,0,0,34.96,1566,57,1,12,11,29.97,382,184,11011,315,295,0,2.495,2.185,57.77,0.1435,0,0,0,1,0,0,0,0,1,1
Sat Aug 01 2020,0,0,0,0,0,3,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Aug 02 2020,0,0,29.19,1322,50,0,1,6,16.4,301,41,9049,310,227,0,2.495,2.205,2.2,0.16449999999999998,0,0,0,1,0,0,0,0,1,1
Mon Aug 03 2020,0,0,0,0,0,2,0,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 04 2020,0,0,58.04,1290,69,3,5,30,27.88,684,172,18167,313,525,0,0,35.155,7.16,0.3605,0,0,0,0,0,0,0,0,15,15
Wed Aug 05 2020,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Aug 06 2020,0,0,33.78,1564,58,0,1,18,0.01,535,48,10910,323,382,2.315,0,2.39,3,0.2625,0,0,0,0,1,1,0,0,1,1
Fri Aug 07 2020,0,0,44.27,2053,67,0,8,35,10.9,624,89,14875,336,417,6.79,0,47.09,20.11,0.3605,0,0,0,0,3,3,0,0,19,19
Sat Aug 08 2020,0,0,0,0,0,2,0,2,0,3,0,0,0,1,2.195,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Aug 09 2020,0,0,27.19,1056,42,1,3,15,0.14,668,44,8566,315,471,0,0,0,2.44,0.37799999999999995,0,0,0,0,0,0,0,0,0,0
Mon Aug 10 2020,0,0,0,0,0,6,0,0,0,1,0,0,0,1,2.19,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Aug 11 2020,0,0,35.4,1391,61,2,6,18,0.35,618,54,10868,307,438,4.65,0,16.015,0.06,0.2905,0,0,0,0,2,2,0,0,7,7
Wed Aug 12 2020,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Aug 13 2020,0,0,36.92,1739,60,0,5,19,8.66,623,79,11889,321,464,0,0,56.285,9,0.392,0,0,0,0,0,0,0,0,24,24
Fri Aug 14 2020,0,0,30.11,1522,46,5,4,25,0.34,663,46,9335,310,446,0,0,4.635,11.01,0.3675,0,0,0,0,0,0,0,0,2,2
Sat Aug 15 2020,0,0,0,3,2,1,0,1,0,1,0,0,0,1,4.585,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Sun Aug 16 2020,0,0,33.23,1591,45,0,3,3,3.02,329,52,10070,303,250,0,2.495,4.775,1,0.1505,0,0,0,1,0,0,0,0,2,2
Mon Aug 17 2020,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 18 2020,0,0,40.23,2103,76,0,15,25,9.7,553,62,12592,313,408,0,0,18.02,53,0.2345,0,0,0,0,0,0,0,0,8,8
Wed Aug 19 2020,0,0,0,0,0,1,0,1,0,1,0,0,0,1,5.22,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Thu Aug 20 2020,0,0,56.68,2296,86,0,28,23,19.22,715,148,17343,306,519,2.32,0,18.655,75.16,0.231,0,0,0,0,1,1,0,0,8,8
Fri Aug 21 2020,0,0,37.48,1638,52,1,10,24,0.34,640,50,11206,298,447,12.395,0,4.385,20,0.3325,0,0,0,0,1,0,0,1,3,3
Sat Aug 22 2020,0,0,0,0,0,66,0,1,0,0,0,0,0,0,4.745,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sun Aug 23 2020,0,0,37.42,1795,69,0,8,13,15.71,468,75,12123,324,327,7.05,0,9.3,17,0.1295,0,1,0,0,3,3,0,0,4,4
Mon Aug 24 2020,0,0,0,0,0,1,0,3,0,1,0,0,0,1,7.065,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Tue Aug 25 2020,0,0,48.9,2080,84,1,9,15,9.54,628,69,15747,322,451,2.22,2.495,11.68,45,0.168,0,0,0,1,1,1,0,0,5,5
Wed Aug 26 2020,0,0,35.86,1166,63,0,2,12,6.81,409,96,8894,248,306,2.18,0,4.39,7.05,0.14,0,0,0,0,1,1,0,0,2,2
Thu Aug 27 2020,0,0,34.25,1688,61,1,5,15,0.01,561,47,10824,316,362,4.655,0,6.81,30,0.1925,0,0,0,0,2,2,0,0,3,3
Fri Aug 28 2020,0,0,40.88,2038,77,3,7,28,7.84,656,63,15044,368,451,13.14,2.495,15.645,19,0.2625,0,0,0,1,1,0,0,1,6,6
Sat Aug 29 2020,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Aug 30 2020,0,0,36.74,1994,62,0,12,11,3.18,422,55,12380,337,285,2.32,0,2.225,9,0.168,0,0,0,0,1,1,0,0,1,1
Mon Aug 31 2020,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Sep 01 2020,0,0,35.89,1532,66,1,0,17,0.19,447,57,11269,314,295,0,0,2.505,13.01,0.252,0,0,0,0,0,0,0,0,1,1
Wed Sep 02 2020,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Sep 03 2020,0,0,71.81,2404,88,16,14,20,7.25,518,113,21902,305,366,7.07,0,41.53,39.23,0.2695,0,0,0,0,3,3,0,0,17,17
Fri Sep 04 2020,0,0,38.88,1885,63,2,3,14,0,515,52,12596,324,361,0,0,2.315,27,0.245,0,0,0,0,0,0,0,0,1,1
Sat Sep 05 2020,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Sep 06 2020,0,0,39.02,1425,60,1,5,5,8.98,356,77,11823,303,243,4.84,2.495,2.19,3,0.1435,0,0,0,1,2,2,0,0,1,1
Mon Sep 07 2020,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.47,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Sep 08 2020,0,0,47.91,1037,54,0,5,3,24.82,303,88,10252,214,232,2.205,0,0,1,0.154,0,0,0,0,1,1,0,0,0,0
Wed Sep 09 2020,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Sep 10 2020,0,0,45.59,1884,69,0,5,8,3.15,497,79,15000,329,356,2.195,0,4.595,8.12,0.252,0,0,0,0,1,1,0,0,2,2
Fri Sep 11 2020,0,0,37.6,1516,46,0,3,6,3.55,510,59,11392,303,390,2.455,0,0,6.23,0.2975,0,0,0,0,1,1,0,0,0,0
Sat Sep 12 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Sep 13 2020,0,0,32.01,1040,42,0,0,3,0.31,450,50,8580,268,350,4.6,0,0,0,0.22399999999999998,0,0,0,0,2,2,0,0,0,0
Mon Sep 14 2020,0,0,0,2,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Sep 15 2020,0,0,74.49,1953,89,3,7,15,37.37,527,154,22571,303,388,4.59,2.495,27.82,17.12,0.35,0,0,0,1,2,2,0,0,11,11
Wed Sep 16 2020,0,0,0,0,0,1,0,1,0,4,0,0,0,2,4.84,0,0,0,0.0105,0,0,0,0,2,2,0,0,0,0
Thu Sep 17 2020,0,0,71.8,2249,91,1,8,18,23.29,644,144,22402,312,437,2.32,0,13.635,31,0.42700000000000005,0,0,0,0,1,1,0,0,6,6
Fri Sep 18 2020,0,0,38.87,1019,55,0,6,7,23.05,443,140,11273,290,338,2.415,2.495,4.545,17,0.2205,0,0,0,1,1,1,0,0,2,2
Sat Sep 19 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.21,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Sun Sep 20 2020,0,0,37.67,1443,60,0,2,2,1.06,263,50,11451,304,194,2.32,0,21.05,10,0.133,0,0,0,0,1,1,0,0,9,9
Mon Sep 21 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.006999999999999999,0,0,0,0,0,0,0,0,0,0
Tue Sep 22 2020,0,0,42.69,1911,67,1,4,8,8.39,357,99,12595,295,260,9.555,0,66.76,5.19,0.1925,0,0,0,0,4,4,0,0,28,28
Wed Sep 23 2020,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2.265,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Sep 24 2020,0,0,32.79,1458,45,4,11,1,0.25,207,44,8033,242,141,10.175,2.495,4.475,1,0.11900000000000001,0,0,0,1,4,4,0,0,2,2
Fri Sep 25 2020,0,0,57.81,1731,65,0,1,3,31.07,396,105,17748,307,293,0,0,16.495,1,0.2065,0,0,0,0,0,0,0,0,7,7
Sat Sep 26 2020,0,0,0,0,0,5,0,2,0,3,0,0,0,1,2.145,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Sep 27 2020,0,0,37.24,1369,52,1,3,3,1.75,310,49,11099,298,219,4.7,0,2.175,1,0.17149999999999999,0,0,0,0,2,2,0,0,1,1
Mon Sep 28 2020,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12.73,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Tue Sep 29 2020,0,0,37.18,1291,48,3,1,4,6.96,294,73,11638,313,216,2.32,0,2.4,21.1,0.2625,0,0,0,0,1,1,0,0,1,1
Wed Sep 30 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Oct 01 2020,0,0,60.99,3396,107,2,13,20,15.75,553,130,18786,308,358,7.235,0,294.9,154.34,0.315,0,0,0,0,3,3,0,0,124,124
Fri Oct 02 2020,0,0,29.72,899,37,2,5,2,0.11,208,42,5499,184,155,0,0,2.445,3.2,0.1365,0,0,0,0,0,0,0,0,1,1
Sat Oct 03 2020,0,0,0,0,0,5,0,0,0,1,0,0,0,1,6.635,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Sun Oct 04 2020,0,0,62.95,1393,71,0,1,9,39.62,541,154,19326,307,311,2.315,0,12.095,2.2,0.2275,0,0,0,0,1,1,0,0,5,5
Mon Oct 05 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Oct 06 2020,0,0,54.22,2113,75,0,8,18,9.25,647,179,16591,305,474,7.04,2.495,18.35,5.43,0.4025,0,0,0,1,3,3,0,0,8,8
Wed Oct 07 2020,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.405,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0
Thu Oct 08 2020,0,0,36.16,1682,58,1,6,12,0.42,423,55,11029,305,318,2.19,0,52.915,17.05,0.23800000000000002,0,0,0,0,1,1,0,0,22,22
Fri Oct 09 2020,0,0,43.64,1458,69,8,4,15,0.89,555,62,13616,312,394,2.265,2.495,26.42,2.7,0.385,0,0,0,1,1,1,0,0,11,11
Sat Oct 10 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Oct 11 2020,0,0,49.81,1368,56,1,1,18,6.32,657,65,15191,305,444,2.445,0,0,2.06,0.385,0,0,0,0,1,1,0,0,0,0
Mon Oct 12 2020,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Oct 13 2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Wed Oct 14 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Oct 15 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.555,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Fri Oct 16 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.845,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sat Oct 17 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Oct 18 2020,0,0,51.6,1805,82,0,5,32,17.7,793,179,18111,351,561,9.045,2.495,19.745,11.05,0.315,0,0,0,1,4,4,0,0,8,8
Mon Oct 19 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.435,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Oct 20 2020,0,0,37.54,1282,58,5,7,6,0.01,331,56,11413,303,247,2.32,0,2.33,0.16,0.1575,0,0,0,0,1,1,0,0,1,1
Wed Oct 21 2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.059500000000000004,0,0,0,0,0,0,0,0,0,0
Thu Oct 22 2020,0,0,40.47,985,56,42,4,12,0.33,516,62,12384,306,378,7.21,0,2.39,1,0.245,0,0,0,0,3,3,0,0,1,1
Fri Oct 23 2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Oct 24 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Sun Oct 25 2020,0,0,64.97,1359,83,0,1,18,23.33,871,179,20142,310,626,0,0,2.22,0,0.504,0,0,0,0,0,0,0,0,1,1
Mon Oct 26 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.175,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Oct 27 2020,0,0,56.6,1592,60,0,2,5,24.7,480,99,17829,315,362,2.14,2.495,6.875,5.06,0.1855,0,0,0,1,1,1,0,0,3,3
Wed Oct 28 2020,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12.805,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Thu Oct 29 2020,0,0,44.46,2104,76,6,5,11,0.89,426,60,15428,346,279,5.03,2.495,11.99,1.01,0.24850000000000003,0,0,0,1,2,2,0,0,5,5
Fri Oct 30 2020,0,0,36.97,1372,52,2,0,9,14.2,357,120,11164,301,273,2.275,2.495,4.58,8.01,0.24850000000000003,0,0,0,1,1,1,0,0,2,2
Sat Oct 31 2020,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sun Nov 01 2020,0,0,57.49,1610,67,2,3,13,8.05,633,81,17822,309,449,9.535,4.99,6.745,0,0.39899999999999997,0,0,0,2,4,4,0,0,3,3
Mon Nov 02 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Tue Nov 03 2020,0,0,48.46,1502,75,1,11,6,9.9,573,61,15604,322,396,7.175,0,9.155,3.31,0.364,0,0,0,0,3,3,0,0,4,4
Wed Nov 04 2020,0,0,0,0,0,1,0,0,0,4,0,0,0,1,2.315,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0
Thu Nov 05 2020,0,0,30.07,1258,47,0,3,9,0.01,278,46,8178,272,186,4.725,0,0,5.05,0.266,0,0,0,0,2,2,0,0,0,0
Fri Nov 06 2020,0,0,33.22,2762,56,2,2,4,0.29,255,68,10597,318,185,9.53,2.495,72.355,28.53,0.203,0,0,0,1,4,4,0,0,32,32
Sat Nov 07 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0
Sun Nov 08 2020,0,0,33.06,1493,59,0,1,7,3.44,257,55,9919,299,189,2.215,0,0,0,0.1505,0,0,0,0,1,1,0,0,0,0
Mon Nov 09 2020,0,0,0,2,2,0,0,0,0,2,0,0,0,2,2.265,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0
Tue Nov 10 2020,0,0,52.19,2983,80,0,7,9,9.79,434,123,19051,365,304,7.045,0,4.6,6.75,0.294,0,0,0,0,3,3,0,0,2,2
Wed Nov 11 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.44,0,0,0,0.021,0,0,0,0,1,1,0,0,0,0
Thu Nov 12 2020,0,0,42.78,1688,72,3,7,8,10.09,321,73,13004,305,231,0,4.99,0,16.47,0.19949999999999998,0,0,0,2,0,0,0,0,0,0
Fri Nov 13 2020,0,0,37.21,2339,49,2,3,4,0,251,58,12726,343,190,2.27,0,7.75,10,0.21,0,0,0,0,1,1,0,0,3,3
Sat Nov 14 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sun Nov 15 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Mon Nov 16 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Tue Nov 17 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 18 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Nov 19 2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.49,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Fri Nov 20 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
